Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
sapdcwq,P,7/21/2021 13:15,0,1,,28,<0> ,0.03,<0> ,0,<0> ,99.5,<0> ,7.8,<0> ,0.06,<0> ,0.01,<3> ,7.8,<0> ,1,<0> 
sapdcwq,P,7/21/2021 13:30,0,1,,28.2,<0> ,0.03,<0> ,0,<0> ,99.6,<0> ,7.8,<0> ,0.05,<0> ,0,<3> ,7.8,<0> ,1,<0> 
sapdcwq,P,7/21/2021 13:45,0,1,,28.2,<0> ,0.03,<0> ,0,<0> ,99.6,<0> ,7.8,<0> ,0.05,<0> ,0.01,<3> ,7.8,<0> ,1,<0> 
sapdcwq,P,7/21/2021 14:00,0,1,,32.1,<0> ,31.17,<0> ,19.2,<0> ,39.8,<0> (CDA),2.6,<0> (CDA),0.05,<0> ,0.01,<3> ,7.3,<0> ,84,<0> 
sapdcwq,P,7/21/2021 14:15,0,1,,32.1,<0> ,31.71,<0> ,19.6,<0> ,41.7,<0> (CDA),2.7,<0> (CDA),0.19,<0> ,0.15,<3> ,7.2,<0> ,39,<0> 
sapdcwq,P,7/21/2021 14:30,0,1,,31.6,<0> ,32.3,<0> ,20,<0> ,40.3,<0> (CDA),2.7,<0> (CDA),0.36,<0> ,0.32,<3> ,7.2,<0> ,64,<0> 
sapdcwq,P,7/21/2021 14:45,0,1,,31.4,<0> ,33.05,<0> ,20.5,<0> ,44.4,<0> (CDA),2.9,<0> (CDA),0.54,<0> ,0.5,<3> ,7.2,<0> ,55,<0> 
sapdcwq,P,7/21/2021 15:00,0,1,,31.3,<0> ,33.72,<0> ,21,<0> ,49.2,<0> ,3.3,<0> ,0.74,<0> ,0.7,<3> ,7.3,<0> ,55,<0> 
sapdcwq,P,7/21/2021 15:15,0,1,,31.1,<0> ,34.26,<0> ,21.4,<0> ,53.2,<0> ,3.5,<0> ,0.91,<0> ,0.87,<3> ,7.3,<0> ,51,<0> 
sapdcwq,P,7/21/2021 15:30,0,1,,31,<0> ,34.84,<0> ,21.8,<0> ,57.6,<0> ,3.8,<0> ,1.07,<0> ,1.03,<3> ,7.3,<0> ,53,<0> 
sapdcwq,P,7/21/2021 15:45,0,1,,31.2,<0> ,35.96,<0> ,22.5,<0> ,69.3,<0> ,4.5,<0> ,1.21,<0> ,1.17,<3> ,7.4,<0> ,57,<0> 
sapdcwq,P,7/21/2021 16:00,0,1,,31.3,<0> ,37.17,<0> ,23.4,<0> ,84.3,<0> ,5.5,<0> ,1.33,<0> ,1.29,<3> ,7.6,<0> ,53,<0> 
sapdcwq,P,7/21/2021 16:15,0,1,,31.2,<0> ,37.72,<0> ,23.8,<0> ,90.7,<0> ,5.9,<0> ,1.43,<0> ,1.39,<3> ,7.7,<0> ,55,<0> 
sapdcwq,P,7/21/2021 16:30,0,1,,31,<0> ,38.12,<0> ,24.1,<0> ,91.2,<0> ,5.9,<0> ,1.5,<0> ,1.46,<3> ,7.8,<0> ,58,<0> 
sapdcwq,P,7/21/2021 16:45,0,1,,30.8,<0> ,38.85,<0> ,24.6,<0> ,91.1,<0> ,5.9,<0> ,1.55,<0> ,1.51,<3> ,7.8,<0> ,55,<0> 
sapdcwq,P,7/21/2021 17:00,0,1,,30.6,<0> ,39.86,<0> ,25.3,<0> ,91.9,<0> ,6,<0> ,1.59,<0> ,1.55,<3> ,7.8,<0> ,59,<0> 
sapdcwq,P,7/21/2021 17:15,0,1,,30.5,<0> ,41.38,<0> ,26.4,<0> ,93.6,<0> ,6.1,<0> ,1.62,<0> ,1.58,<3> ,7.9,<0> ,76,<0> 
sapdcwq,P,7/21/2021 17:30,0,1,,30.4,<0> ,42.46,<0> ,27.1,<0> ,95,<0> ,6.2,<0> ,1.64,<0> ,1.61,<3> ,7.9,<0> ,56,<0> 
sapdcwq,P,7/21/2021 17:45,0,1,,30.3,<0> ,42.94,<0> ,27.5,<0> ,94.5,<0> ,6.1,<0> ,1.67,<0> ,1.64,<3> ,7.9,<0> ,55,<0> 
sapdcwq,P,7/21/2021 18:00,0,1,,30.2,<0> ,43.32,<0> ,27.8,<0> ,93.1,<0> ,6,<0> ,1.7,<0> ,1.66,<3> ,7.9,<0> ,58,<0> 
sapdcwq,P,7/21/2021 18:15,0,1,,30.1,<0> ,43.81,<0> ,28.1,<0> ,91.8,<0> ,5.9,<0> ,1.73,<0> ,1.69,<3> ,7.9,<0> ,59,<0> 
sapdcwq,P,7/21/2021 18:30,0,1,,30,<0> ,44.33,<0> ,28.5,<0> ,91.3,<0> ,5.9,<0> ,1.75,<0> ,1.71,<3> ,7.9,<0> ,55,<0> 
sapdcwq,P,7/21/2021 18:45,0,1,,29.9,<0> ,44.7,<0> ,28.8,<0> ,91.1,<0> ,5.9,<0> ,1.77,<0> ,1.73,<3> ,7.9,<0> ,47,<0> 
sapdcwq,P,7/21/2021 19:00,0,1,,29.9,<0> ,44.81,<0> ,28.8,<0> ,90.5,<0> ,5.9,<0> ,1.79,<0> ,1.75,<3> ,7.9,<0> ,45,<0> 
sapdcwq,P,7/21/2021 19:15,0,1,,29.8,<0> ,44.84,<0> ,28.9,<0> ,89,<0> ,5.8,<0> ,1.78,<0> ,1.74,<3> ,7.9,<0> ,38,<0> 
sapdcwq,P,7/21/2021 19:30,0,1,,29.8,<0> ,44.88,<0> ,28.9,<0> ,86.6,<0> ,5.6,<0> ,1.76,<0> ,1.71,<3> ,7.9,<0> ,31,<0> 
sapdcwq,P,7/21/2021 19:45,0,1,,29.8,<0> ,44.87,<0> ,28.9,<0> ,79.1,<0> ,5.1,<0> ,1.73,<0> ,1.68,<3> ,7.8,<0> ,33,<0> 
sapdcwq,P,7/21/2021 20:00,0,1,,29.8,<0> ,44.73,<0> ,28.8,<0> ,81.3,<0> ,5.3,<0> ,1.7,<0> ,1.65,<3> ,7.9,<0> ,31,<0> 
sapdcwq,P,7/21/2021 20:15,0,1,,29.8,<0> ,44.56,<0> ,28.7,<0> ,76.9,<0> ,5,<0> ,1.65,<0> ,1.6,<3> ,7.8,<0> ,32,<0> 
sapdcwq,P,7/21/2021 20:30,0,1,,29.7,<0> ,44.38,<0> ,28.5,<0> ,72.8,<0> ,4.7,<0> ,1.58,<0> ,1.53,<3> ,7.8,<0> ,31,<0> 
sapdcwq,P,7/21/2021 20:45,0,1,,29.8,<0> ,43.95,<0> ,28.2,<0> ,68.2,<0> ,4.4,<0> ,1.51,<0> ,1.46,<3> ,7.7,<0> ,37,<0> 
sapdcwq,P,7/21/2021 21:00,0,1,,29.8,<0> ,43.51,<0> ,27.9,<0> ,62.7,<0> ,4.1,<0> ,1.43,<0> ,1.38,<3> ,7.7,<0> ,41,<0> 
sapdcwq,P,7/21/2021 21:15,0,1,,29.8,<0> ,42.95,<0> ,27.5,<0> ,57.1,<0> ,3.7,<0> ,1.35,<0> ,1.3,<3> ,7.6,<0> ,42,<0> 
sapdcwq,P,7/21/2021 21:30,0,1,,29.8,<0> ,42.28,<0> ,27,<0> ,52.4,<0> ,3.4,<0> ,1.26,<0> ,1.2,<3> ,7.5,<0> ,44,<0> 
sapdcwq,P,7/21/2021 21:45,0,1,,29.8,<0> ,41.59,<0> ,26.5,<0> ,48,<0> ,3.2,<0> ,1.17,<0> ,1.11,<3> ,7.5,<0> ,50,<0> 
sapdcwq,P,7/21/2021 22:00,0,1,,29.8,<0> ,40.83,<0> ,26,<0> ,43.5,<0> (CDA),2.9,<0> (CDA),1.09,<0> ,1.03,<3> ,7.4,<0> ,51,<0> 
sapdcwq,P,7/21/2021 22:15,0,1,,29.9,<0> ,39.84,<0> ,25.3,<0> ,38.9,<0> (CDA),2.6,<0> (CDA),1.01,<0> ,0.95,<3> ,7.4,<0> ,56,<0> 
sapdcwq,P,7/21/2021 22:30,0,1,,30,<0> ,38.94,<0> ,24.7,<0> ,34.7,<0> (CDA),2.3,<0> (CDA),0.92,<0> ,0.86,<3> ,7.3,<0> ,44,<0> 
sapdcwq,P,7/21/2021 22:45,0,1,,30,<0> ,38.27,<0> ,24.2,<0> ,31.3,<0> (CDA),2.1,<0> (CDA),0.84,<0> ,0.78,<3> ,7.3,<0> ,47,<0> 
sapdcwq,P,7/21/2021 23:00,0,1,,30.1,<0> ,37.78,<0> ,23.8,<0> ,29.1,<0> (CDA),1.9,<0> (CDA),0.77,<0> ,0.71,<3> ,7.2,<0> ,47,<0> 
sapdcwq,P,7/21/2021 23:15,0,1,,30,<0> ,37.51,<0> ,23.7,<0> ,27.9,<0> (CDA),1.9,<0> (CDA),0.69,<0> ,0.63,<3> ,7.2,<0> ,45,<0> 
sapdcwq,P,7/21/2021 23:30,0,1,,30,<0> ,37.35,<0> ,23.5,<0> ,27.5,<0> (CDA),1.8,<0> (CDA),0.62,<0> ,0.56,<3> ,7.2,<0> ,45,<0> 
sapdcwq,P,7/21/2021 23:45,0,1,,29.9,<0> ,37.22,<0> ,23.5,<0> ,26.9,<0> (CDA),1.8,<0> (CDA),0.54,<0> ,0.48,<3> ,7.2,<0> ,46,<0> 
sapdcwq,P,7/22/2021 0:00,0,1,,29.8,<0> ,37.12,<0> ,23.4,<0> ,26.5,<0> (CDA),1.8,<0> (CDA),0.46,<0> ,0.4,<3> ,7.2,<0> ,43,<0> 
sapdcwq,P,7/22/2021 0:15,0,1,,29.7,<0> ,37.01,<0> ,23.3,<0> ,26,<0> (CDA),1.7,<0> (CDA),0.38,<0> ,0.32,<3> ,7.2,<0> ,43,<0> 
sapdcwq,P,7/22/2021 0:30,0,1,,29.6,<0> ,36.93,<0> ,23.3,<0> ,25.6,<0> (CDA),1.7,<0> (CDA),0.29,<0> ,0.23,<3> ,7.2,<0> ,42,<0> 
sapdcwq,P,7/22/2021 0:45,0,1,,29.5,<0> ,36.85,<0> ,23.2,<0> ,24.8,<0> (CDA),1.7,<0> (CDA),0.2,<0> ,0.14,<3> ,7.1,<0> ,36,<0> 
sapdcwq,P,7/22/2021 1:00,0,1,,29.5,<0> ,36.88,<0> ,23.2,<0> ,17.5,<0> (CDA),1.2,<0> (CDA),0.12,<0> ,0.06,<3> ,7.1,<0> ,28,<0> 
sapdcwq,P,7/22/2021 1:15,0,1,,29.5,<0> ,36.85,<0> ,23.2,<0> ,9.3,<0> (CDA),0.6,<0> (CDA),0.06,<0> ,0,<3> ,7.1,<0> ,25,<0> 
sapdcwq,P,7/22/2021 1:30,0,1,,29.3,<0> ,36.81,<0> ,23.2,<0> ,7.2,<0> (CDA),0.5,<0> (CDA),0.06,<0> ,0,<3> ,7.1,<0> ,24,<0> 
sapdcwq,P,7/22/2021 1:45,0,1,,29.1,<0> ,36.81,<0> ,23.2,<0> ,7.5,<0> (CDA),0.5,<0> (CDA),0.06,<0> ,0,<3> ,7.2,<0> ,22,<0> 
sapdcwq,P,7/22/2021 2:00,0,1,,28.8,<0> ,36.83,<0> ,23.2,<0> ,5.7,<0> (CDA),0.4,<0> (CDA),0.06,<0> ,0,<3> ,7.2,<0> ,23,<0> 
sapdcwq,P,7/22/2021 2:15,0,1,,28.6,<0> ,16.31,<0> ,9.5,<0> ,97.2,<0> ,7.2,<0> ,0.06,<0> ,0,<3> ,7.2,<0> ,42,<0> 
sapdcwq,P,7/22/2021 2:30,0,1,,28.2,<0> ,0.03,<0> ,0,<0> ,98.8,<0> ,7.7,<0> ,0.06,<0> ,0,<3> ,7.8,<0> ,7,<0> 
sapdcwq,P,7/22/2021 2:45,0,1,,28.2,<0> ,36.35,<0> ,22.9,<0> ,15.1,<0> (CDA),1,<0> (CDA),0.06,<0> ,0,<3> ,7.2,<0> ,33,<0> 
sapdcwq,P,7/22/2021 3:00,0,1,,28.9,<0> ,36.56,<0> ,23,<0> ,18.5,<0> (CDA),1.3,<0> (CDA),0.14,<0> ,0.08,<3> ,7.1,<0> ,38,<0> 
sapdcwq,P,7/22/2021 3:15,0,1,,29,<0> ,36.71,<0> ,23.1,<0> ,22,<0> (CDA),1.5,<0> (CDA),0.28,<0> ,0.22,<3> ,7.1,<0> ,34,<0> 
sapdcwq,P,7/22/2021 3:30,0,1,,29.1,<0> ,36.83,<0> ,23.2,<0> ,22.9,<0> (CDA),1.6,<0> (CDA),0.43,<0> ,0.37,<3> ,7.2,<0> ,33,<0> 
sapdcwq,P,7/22/2021 3:45,0,1,,29.1,<0> ,36.94,<0> ,23.3,<0> ,24.4,<0> (CDA),1.6,<0> (CDA),0.6,<0> ,0.54,<3> ,7.2,<0> ,33,<0> 
sapdcwq,P,7/22/2021 4:00,0,1,,29.1,<0> ,37.09,<0> ,23.4,<0> ,26.6,<0> (CDA),1.8,<0> (CDA),0.75,<0> ,0.69,<3> ,7.2,<0> ,33,<0> 
sapdcwq,P,7/22/2021 4:15,0,1,,29.1,<0> ,37.23,<0> ,23.5,<0> ,28.7,<0> (CDA),1.9,<0> (CDA),0.89,<0> ,0.83,<3> ,7.2,<0> ,33,<0> 
sapdcwq,P,7/22/2021 4:30,0,1,,29.2,<0> ,37.39,<0> ,23.6,<0> ,30.7,<0> (CDA),2.1,<0> (CDA),1.02,<0> ,0.96,<3> ,7.2,<0> ,37,<0> 
sapdcwq,P,7/22/2021 4:45,0,1,,29.2,<0> ,37.54,<0> ,23.7,<0> ,32.3,<0> (CDA),2.2,<0> (CDA),1.14,<0> ,1.08,<3> ,7.2,<0> ,145,<0> 
sapdcwq,P,7/22/2021 5:00,0,1,,29.2,<0> ,37.77,<0> ,23.9,<0> ,34.2,<0> (CDA),2.3,<0> (CDA),1.24,<0> ,1.18,<3> ,7.2,<0> ,82,<0> 
sapdcwq,P,7/22/2021 5:15,0,1,,29.1,<0> ,38.2,<0> ,24.2,<0> ,38.6,<0> (CDA),2.6,<0> (CDA),1.32,<0> ,1.26,<3> ,7.3,<0> ,31,<0> 
sapdcwq,P,7/22/2021 5:30,0,1,,29,<0> ,38.75,<0> ,24.6,<0> ,47.9,<0> ,3.2,<0> ,1.39,<0> ,1.33,<3> ,7.3,<0> ,31,<0> 
sapdcwq,P,7/22/2021 5:45,0,1,,29,<0> ,39.09,<0> ,24.8,<0> ,56,<0> ,3.8,<0> ,1.45,<0> ,1.39,<3> ,7.4,<0> ,30,<0> 
sapdcwq,P,7/22/2021 6:00,0,1,,28.9,<0> ,39.28,<0> ,24.9,<0> ,60.4,<0> ,4.1,<0> ,1.48,<0> ,1.42,<3> ,7.5,<0> ,29,<0> 
sapdcwq,P,7/22/2021 6:15,0,1,,28.9,<0> ,39.5,<0> ,25.1,<0> ,63.2,<0> ,4.2,<0> ,1.5,<0> ,1.43,<3> ,7.6,<0> ,31,<0> 
sapdcwq,P,7/22/2021 6:30,0,1,,28.9,<0> ,39.77,<0> ,25.3,<0> ,65.1,<0> ,4.4,<0> ,1.52,<0> ,1.45,<3> ,7.6,<0> ,29,<0> 
sapdcwq,P,7/22/2021 6:45,0,1,,28.9,<0> ,40.03,<0> ,25.5,<0> ,66.1,<0> ,4.4,<0> ,1.53,<0> ,1.46,<3> ,7.6,<0> ,28,<0> 
sapdcwq,P,7/22/2021 7:00,0,1,,29,<0> ,40.13,<0> ,25.5,<0> ,66.6,<0> ,4.5,<0> ,1.52,<0> ,1.45,<3> ,7.6,<0> ,27,<0> 
sapdcwq,P,7/22/2021 7:15,0,1,,29,<0> ,40.22,<0> ,25.6,<0> ,59.3,<0> ,4,<0> ,1.49,<0> ,1.42,<3> ,7.6,<0> ,24,<0> 
sapdcwq,P,7/22/2021 7:30,0,1,,29,<0> ,40.04,<0> ,25.5,<0> ,60.5,<0> ,4,<0> ,1.46,<0> ,1.39,<3> ,7.6,<0> ,29,<0> 
sapdcwq,P,7/22/2021 7:45,0,1,,29,<0> ,39.73,<0> ,25.2,<0> ,59.6,<0> ,4,<0> ,1.41,<0> ,1.34,<3> ,7.5,<0> ,27,<0> 
sapdcwq,P,7/22/2021 8:00,0,1,,29,<0> ,39.35,<0> ,25,<0> ,56.6,<0> ,3.8,<0> ,1.35,<0> ,1.28,<3> ,7.5,<0> ,30,<0> 
sapdcwq,P,7/22/2021 8:15,0,1,,29,<0> ,37.64,<0> ,23.8,<0> ,52.9,<0> ,3.6,<0> ,1.28,<0> ,1.21,<3> ,7.4,<0> ,32,<0> 
sapdcwq,P,7/22/2021 8:30,0,1,,29,<0> ,38.94,<0> ,24.7,<0> ,46.4,<0> ,3.1,<0> ,1.2,<0> ,1.13,<3> ,7.4,<0> ,36,<0> 
sapdcwq,P,7/22/2021 8:45,0,1,,29,<0> ,38.66,<0> ,24.5,<0> ,39.7,<0> (CDA),2.7,<0> (CDA),1.11,<0> ,1.04,<3> ,7.3,<0> ,37,<0> 
sapdcwq,P,7/22/2021 9:00,0,1,,29,<0> ,38.24,<0> ,24.2,<0> ,34.4,<0> (CDA),2.3,<0> (CDA),1.01,<0> ,0.94,<3> ,7.2,<0> ,37,<0> 
sapdcwq,P,7/22/2021 9:15,0,1,,29.1,<0> ,37.84,<0> ,23.9,<0> ,32,<0> (CDA),2.2,<0> (CDA),0.91,<0> ,0.84,<3> ,7.2,<0> ,43,<0> 
sapdcwq,P,7/22/2021 9:30,0,1,,29.2,<0> ,37.68,<0> ,23.8,<0> ,31.1,<0> (CDA),2.1,<0> (CDA),0.8,<0> ,0.73,<3> ,7.2,<0> ,44,<0> 
sapdcwq,P,7/22/2021 9:45,0,1,,29.4,<0> ,37.4,<0> ,23.6,<0> ,31.5,<0> (CDA),2.1,<0> (CDA),0.69,<0> ,0.62,<3> ,7.2,<0> ,44,<0> 
sapdcwq,P,7/22/2021 10:00,0,1,,29.5,<0> ,37.13,<0> ,23.4,<0> ,32.3,<0> (CDA),2.2,<0> (CDA),0.57,<0> ,0.5,<3> ,7.2,<0> ,50,<0> 
sapdcwq,P,7/22/2021 10:15,0,1,,29.6,<0> ,36.89,<0> ,23.2,<0> ,32.6,<0> (CDA),2.2,<0> (CDA),0.46,<0> ,0.39,<3> ,7.2,<0> ,49,<0> 
sapdcwq,P,7/22/2021 10:30,0,1,,29.7,<0> ,36.96,<0> ,23.3,<0> ,32.6,<0> (CDA),2.2,<0> (CDA),0.34,<0> ,0.27,<3> ,7.2,<0> ,53,<0> 
sapdcwq,P,7/22/2021 10:45,0,1,,29.9,<0> ,36.93,<0> ,23.2,<0> ,32.6,<0> (CDA),2.2,<0> (CDA),0.22,<0> ,0.15,<3> ,7.2,<0> ,49,<0> 
sapdcwq,P,7/22/2021 11:00,0,1,,30,<0> ,36.79,<0> ,23.2,<0> ,22,<0> (CDA),1.5,<0> (CDA),0.12,<0> ,0.05,<3> ,7.2,<0> ,39,<0> 
sapdcwq,P,7/22/2021 11:15,0,1,,30,<0> ,36.61,<0> ,23,<0> ,14.8,<0> (CDA),1,<0> (CDA),0.08,<0> ,0.01,<3> ,7.2,<0> ,35,<0> 
sapdcwq,P,7/22/2021 11:30,0,1,,29.7,<0> ,36.04,<0> ,22.6,<0> ,13,<0> (CDA),0.9,<0> (CDA),0.08,<0> ,0.01,<3> ,7.2,<0> ,39,<0> 
sapdcwq,P,7/22/2021 11:45,0,1,,29.6,<0> ,35.5,<0> ,22.3,<0> ,12.2,<0> (CDA),0.8,<0> (CDA),0.07,<0> ,0,<3> ,7.2,<0> ,29,<0> 
sapdcwq,P,7/22/2021 12:00,0,1,,29.5,<0> ,35.53,<0> ,22.3,<0> ,9.4,<0> (CDA),0.6,<0> (CDA),0.07,<0> ,0,<3> ,7.2,<0> ,38,<0> 
sapdcwq,P,7/22/2021 12:15,0,1,,29.5,<0> ,35.62,<0> ,22.4,<0> ,9.3,<0> (CDA),0.6,<0> (CDA),0.07,<0> ,0.01,<3> ,7.2,<0> ,33,<0> 
sapdcwq,P,7/22/2021 12:30,0,1,,29.8,<0> ,15.98,<0> ,9.3,<0> ,96.7,<0> ,7,<0> ,0.07,<0> ,0.01,<3> ,7.3,<0> ,42,<0> 
sapdcwq,P,7/22/2021 12:45,0,1,,29.5,<0> ,0.07,<0> ,0,<0> ,98.7,<0> ,7.5,<0> ,0.06,<0> ,0,<3> ,7.8,<0> ,11,<0> 
sapdcwq,P,7/22/2021 13:00,0,1,,29.4,<0> ,0.06,<0> ,0,<0> ,99.1,<0> ,7.6,<0> ,0.07,<0> ,0.01,<3> ,7.7,<0> ,5,<0> 
sapdcwq,P,7/22/2021 13:15,0,1,,28.9,<0> ,0.06,<0> ,0,<0> ,99.3,<0> ,7.7,<0> ,0.06,<0> ,0,<3> ,7.6,<0> ,9,<0> 
sapdcwq,P,7/22/2021 13:30,0,1,,28.3,<0> ,0.05,<0> ,0,<0> ,99.4,<0> ,7.7,<0> ,0.07,<0> ,0.01,<3> ,7.6,<0> ,5,<0> 
sapdcwq,P,7/22/2021 13:45,0,1,,27.6,<0> ,0.05,<0> ,0,<0> ,99.3,<0> ,7.8,<0> ,0.06,<0> ,0,<3> ,7.6,<0> ,4,<0> 
sapdcwq,P,7/22/2021 14:00,0,1,,27.1,<0> ,0.05,<0> ,0,<0> ,99.4,<0> ,7.9,<0> ,0.07,<0> ,0.01,<3> ,7.6,<0> ,4,<0> 
sapdcwq,P,7/22/2021 14:15,0,1,,26.9,<0> ,0.05,<0> ,0,<0> ,99.5,<0> ,8,<0> ,0.07,<0> ,0.01,<3> ,7.6,<0> ,4,<0> 
sapdcwq,P,7/22/2021 14:30,0,1,,26.9,<0> ,0.05,<0> ,0,<0> ,99.6,<0> ,8,<0> ,0.07,<0> ,0.01,<3> ,7.6,<0> ,4,<0> 
sapdcwq,P,7/22/2021 14:45,0,1,,26.9,<0> ,0.05,<0> ,0,<0> ,99.9,<0> ,8,<0> ,0.07,<0> ,0.01,<3> ,7.6,<0> ,4,<0> 
sapdcwq,P,7/22/2021 15:00,0,1,,31.3,<0> ,34.75,<0> ,21.7,<0> ,21.7,<0> (CDA),1.4,<0> (CDA),0.08,<0> ,0.02,<3> ,7.2,<0> ,49,<0> 
sapdcwq,P,7/22/2021 15:15,0,1,,31.4,<0> ,35.44,<0> ,22.2,<0> ,28.2,<0> (CDA),1.8,<0> (CDA),0.23,<0> ,0.17,<3> ,7.2,<0> ,53,<0> 
sapdcwq,P,7/22/2021 15:30,0,1,,31.2,<0> ,35.47,<0> ,22.2,<0> ,31.7,<0> (CDA),2.1,<0> (CDA),0.39,<0> ,0.34,<3> ,7.2,<0> ,56,<0> 
sapdcwq,P,7/22/2021 15:45,0,1,,31,<0> ,36.15,<0> ,22.7,<0> ,36.4,<0> (CDA),2.4,<0> (CDA),0.59,<0> ,0.54,<3> ,7.2,<0> ,59,<0> 
sapdcwq,P,7/22/2021 16:00,0,1,,30.8,<0> ,36.46,<0> ,22.9,<0> ,40.6,<0> (CDA),2.7,<0> (CDA),0.79,<0> ,0.74,<3> ,7.2,<0> ,,<-5> 
sapdcwq,P,7/22/2021 16:15,0,1,,30.7,<0> ,36.39,<0> ,22.9,<0> ,43.1,<0> (CDA),2.8,<0> (CDA),0.98,<0> ,0.93,<3> ,7.3,<0> ,,<-5> 
sapdcwq,P,7/22/2021 16:30,0,1,,30.7,<0> ,36.46,<0> ,22.9,<0> ,46.7,<0> ,3.1,<0> ,1.14,<0> ,1.09,<3> ,7.3,<0> ,68,<0> 
sapdcwq,P,7/22/2021 16:45,0,1,,30.7,<0> ,37.09,<0> ,23.3,<0> ,56.5,<0> ,3.7,<0> ,1.29,<0> ,1.24,<3> ,7.4,<0> ,68,<0> 
sapdcwq,P,7/22/2021 17:00,0,1,,30.5,<0> ,37.23,<0> ,23.4,<0> ,68.9,<0> ,4.5,<0> ,1.42,<0> ,1.37,<3> ,7.5,<0> ,64,<0> 
sapdcwq,P,7/22/2021 17:15,0,1,,30.3,<0> ,37.31,<0> ,23.5,<0> ,75,<0> ,5,<0> ,1.51,<0> ,1.46,<3> ,7.6,<0> ,65,<0> 
sapdcwq,P,7/22/2021 17:30,0,1,,30.1,<0> ,37.95,<0> ,24,<0> ,78.3,<0> ,5.2,<0> ,1.57,<0> ,1.52,<3> ,7.7,<0> ,57,<0> 
sapdcwq,P,7/22/2021 17:45,0,1,,30,<0> ,39.42,<0> ,25,<0> ,80.7,<0> ,5.3,<0> ,1.61,<0> ,1.56,<3> ,7.7,<0> ,59,<0> 
sapdcwq,P,7/22/2021 18:00,0,1,,29.9,<0> ,41.37,<0> ,26.4,<0> ,82.6,<0> ,5.4,<0> ,1.65,<0> ,1.6,<3> ,7.8,<0> ,59,<0> 
sapdcwq,P,7/22/2021 18:15,0,1,,29.8,<0> ,42.65,<0> ,27.3,<0> ,83.8,<0> ,5.5,<0> ,1.67,<0> ,1.62,<3> ,7.8,<0> ,97,<0> 
sapdcwq,P,7/22/2021 18:30,0,1,,29.7,<0> ,43.32,<0> ,27.8,<0> ,84,<0> ,5.5,<0> ,1.71,<0> ,1.66,<3> ,7.8,<0> ,47,<0> 
sapdcwq,P,7/22/2021 18:45,0,1,,29.7,<0> ,43.74,<0> ,28.1,<0> ,83.4,<0> ,5.4,<0> ,1.74,<0> ,1.69,<3> ,7.8,<0> ,69,<0> 
sapdcwq,P,7/22/2021 19:00,0,1,,29.6,<0> ,44.16,<0> ,28.4,<0> ,82.7,<0> ,5.4,<0> ,1.77,<0> ,1.72,<3> ,7.9,<0> ,45,<0> 
sapdcwq,P,7/22/2021 19:15,0,1,,29.5,<0> ,44.65,<0> ,28.7,<0> ,81.8,<0> ,5.3,<0> ,1.81,<0> ,1.76,<3> ,7.9,<0> ,41,<0> 
sapdcwq,P,7/22/2021 19:30,0,1,,29.5,<0> ,45.1,<0> ,29.1,<0> ,81.1,<0> ,5.3,<0> ,1.84,<0> ,1.79,<3> ,7.9,<0> ,159,<0> 
sapdcwq,P,7/22/2021 19:45,0,1,,29.4,<0> ,45.62,<0> ,29.4,<0> ,81.1,<0> ,5.3,<0> ,1.86,<0> ,1.81,<3> ,7.9,<0> ,84,<0> 
sapdcwq,P,7/22/2021 20:00,0,1,,29.3,<0> ,45.84,<0> ,29.6,<0> ,80.2,<0> ,5.2,<0> ,1.88,<0> ,1.83,<3> ,7.9,<0> ,43,<0> 
sapdcwq,P,7/22/2021 20:15,0,1,,29.3,<0> ,45.97,<0> ,29.7,<0> ,79,<0> ,5.1,<0> ,1.88,<0> ,1.82,<3> ,7.9,<0> ,39,<0> 
sapdcwq,P,7/22/2021 20:30,0,1,,29.3,<0> ,46,<0> ,29.7,<0> ,77.3,<0> ,5,<0> ,1.87,<0> ,1.81,<3> ,7.8,<0> ,66,<0> 
sapdcwq,P,7/22/2021 20:45,0,1,,29.3,<0> ,44.02,<0> ,28.3,<0> ,73.1,<0> ,4.8,<0> ,1.85,<0> ,1.79,<3> ,7.8,<0> ,20,<0> 
sapdcwq,P,7/22/2021 21:00,0,1,,29.3,<0> ,45.89,<0> ,29.6,<0> ,70.2,<0> ,4.6,<0> ,1.82,<0> ,1.76,<3> ,7.8,<0> ,22,<0> 
sapdcwq,P,7/22/2021 21:15,0,1,,29.2,<0> ,45.7,<0> ,29.5,<0> ,70.2,<0> ,4.6,<0> ,1.78,<0> ,1.72,<3> ,7.8,<0> ,30,<0> 
sapdcwq,P,7/22/2021 21:30,0,1,,29.2,<0> ,45.53,<0> ,29.4,<0> ,66.6,<0> ,4.3,<0> ,1.73,<0> ,1.67,<3> ,7.8,<0> ,31,<0> 
sapdcwq,P,7/22/2021 21:45,0,1,,29.2,<0> ,45.34,<0> ,29.2,<0> ,64.2,<0> ,4.2,<0> ,1.67,<0> ,1.61,<3> ,7.7,<0> ,84,<0> 
