DateTimeStamp,WTMP,site
1/01/21 19:42:00,12.7,"Duke, NC"
1/01/21 19:48:00,12.7,"Duke, NC"
1/01/21 19:54:00,12.7,"Duke, NC"
1/01/21 20:00:00,12.7,"Duke, NC"
1/01/21 20:06:00,12.7,"Duke, NC"
1/01/21 20:12:00,12.7,"Duke, NC"
1/01/21 20:18:00,12.7,"Duke, NC"
1/01/21 20:24:00,12.7,"Duke, NC"
1/01/21 20:30:00,12.7,"Duke, NC"
1/01/21 20:36:00,12.7,"Duke, NC"
1/01/21 20:42:00,12.7,"Duke, NC"
1/01/21 20:48:00,12.7,"Duke, NC"
1/01/21 20:54:00,12.8,"Duke, NC"
1/01/21 21:00:00,12.8,"Duke, NC"
1/01/21 21:06:00,12.8,"Duke, NC"
1/01/21 21:12:00,12.8,"Duke, NC"
1/01/21 21:18:00,12.8,"Duke, NC"
1/01/21 21:24:00,12.8,"Duke, NC"
1/01/21 21:30:00,12.8,"Duke, NC"
1/01/21 21:36:00,12.8,"Duke, NC"
1/01/21 21:42:00,12.8,"Duke, NC"
1/01/21 21:48:00,12.8,"Duke, NC"
1/01/21 21:54:00,12.8,"Duke, NC"
1/01/21 22:00:00,12.8,"Duke, NC"
1/01/21 22:06:00,12.8,"Duke, NC"
1/01/21 22:12:00,12.8,"Duke, NC"
1/01/21 22:18:00,12.8,"Duke, NC"
1/01/21 22:24:00,12.7,"Duke, NC"
1/01/21 22:30:00,12.7,"Duke, NC"
1/01/21 22:36:00,12.7,"Duke, NC"
1/01/21 22:42:00,12.7,"Duke, NC"
1/01/21 22:48:00,12.7,"Duke, NC"
1/01/21 22:54:00,12.7,"Duke, NC"
1/01/21 23:00:00,12.7,"Duke, NC"
1/01/21 23:06:00,999,"Duke, NC"
1/01/21 23:12:00,999,"Duke, NC"
1/01/21 23:18:00,999,"Duke, NC"
1/01/21 23:24:00,12.7,"Duke, NC"
1/01/21 23:30:00,12.7,"Duke, NC"
1/01/21 23:36:00,12.7,"Duke, NC"
1/01/21 23:42:00,12.7,"Duke, NC"
1/01/21 23:48:00,12.7,"Duke, NC"
1/01/21 23:54:00,12.7,"Duke, NC"
1/02/21 00:00:00,12.7,"Duke, NC"
1/02/21 00:06:00,12.7,"Duke, NC"
1/02/21 00:12:00,12.7,"Duke, NC"
1/02/21 00:18:00,12.7,"Duke, NC"
1/02/21 00:24:00,12.7,"Duke, NC"
1/02/21 00:30:00,12.7,"Duke, NC"
1/02/21 00:36:00,12.7,"Duke, NC"
1/02/21 00:42:00,12.7,"Duke, NC"
1/02/21 00:48:00,12.7,"Duke, NC"
1/02/21 00:54:00,999,"Duke, NC"
1/02/21 01:00:00,999,"Duke, NC"
1/02/21 01:06:00,12.7,"Duke, NC"
1/02/21 01:12:00,12.7,"Duke, NC"
1/02/21 01:18:00,12.7,"Duke, NC"
1/02/21 01:24:00,12.7,"Duke, NC"
